,center,area_m2,avg_stars,choice,no_truck_length,distance_pool,avg_housing_price,foreclosure_count,foreclosure_over_area
906,"40.04608018908289,-75.02358161253007",279403,3.125,False,0.0,0.013567082106403337,15232.0,1,3.579059637870746e-06
907,"40.04627494127487,-75.02980126020573",213453,4.25,False,0.0,0.005714067315547806,18912.0,0,0.0
908,"40.04357837573683,-75.02783785285573",116968,3.4444444444444446,False,2099.4460562006843,0.009461062930741474,14085.0,2,1.7098693659804392e-05
909,"40.04231806758271,-75.03087611251442",108448,2.75,False,0.0,0.006379184900968733,15152.0,1,9.221009147241074e-06
910,"40.04202864295202,-75.0369476547507",114581,,False,0.0,0.0006978191498698746,18512.0,1,8.72745044990007e-06
911,"40.04115262842675,-75.03391209980002",109531,2.5,False,0.0,0.0033564777915634997,16672.0,0,0.0
912,"40.038720293146575,-75.03826528091983",127572,3.5,False,3179.5497163854207,0.0032914945340187453,17280.0,1,7.838710688865894e-06
913,"40.039697628974885,-75.04177914907405",135270,4.5,False,2130.228982037857,0.0008643984203945296,17728.0,3,2.2177866489243733e-05
914,"40.05935095746469,-75.04127377042352",388412,2.625,False,0.0,0.011996280410288345,21328.0,0,0.0
915,"40.05316989603204,-75.04363399620615",324893,2.125,False,2629.434787572143,0.0077335722580757224,24576.0,0,0.0
916,"40.05396638800635,-75.05203670368743",297404,3.4,False,213.5838505146526,0.013555805470157986,22144.0,3,1.0087288671302337e-05
917,"40.05838148902789,-75.05258534303347",205789,3.5,False,0.0,0.018563791755572434,22272.0,2,9.718692447118165e-06
918,"40.05824287941657,-75.0480486152505",212084,3.55,False,1087.6377486877468,0.014981783483425527,23744.0,1,4.7151128798023424e-06
919,"40.05597124162467,-75.06925180351254",259871,3.3,False,819.520768638531,0.0028106043177108285,20736.0,3,1.1544189232349896e-05
920,"40.05778376559194,-75.06525021964832",181067,3.25,False,541.168759074954,0.007444732057649007,21792.0,1,5.5228175205863026e-06
921,"40.05933577896299,-75.06250814140664",301472,3.3,False,557.78552013215,0.009045536533850882,24768.0,0,0.0
922,"40.05905076261762,-75.05714440317492",241200,3.8333333333333335,False,557.78552013215,0.01484057143515451,28768.0,3,1.2437810945273631e-05
923,"40.06554731315877,-75.05922446176122",180062,4.5,False,554.336351976271,0.016202150389641866,25952.0,0,0.0
924,"39.98256567214176,-75.1299768927151",316141,4.328947368421052,False,4180.347248172381,0.0024308983308003354,3440.0,12,3.795774670162997e-05
925,"40.08393072937275,-75.0441730293702",139296,,False,0.0,0.01534271455667049,21952.0,2,1.4357914082242132e-05
926,"39.880434595276846,-75.23187242295771",2923998,2.685567010309278,False,0.0,0.025218416324450283,,0,0.0
927,"39.94969900023956,-75.17678668702587",36421,3.227272727272727,False,873.0665809409611,0.006023778871205011,108032.0,0,0.0
928,"40.06738081601252,-74.99241170501428",676744,4.0,False,0.0,0.0,20608.0,3,4.4329909094133086e-06
929,"39.949011890871,-75.1722107922753",55663,3.774193548387097,False,1338.937069290402,0.006111042230949766,30976.0,0,0.0
930,"39.94354332584445,-75.14598848518192",70222,3.4166666666666665,False,1099.135352006271,0.010299014245330928,88768.0,0,0.0
931,"40.09630705487626,-75.04391444116528",370002,,False,0.0,0.006968615678963026,38880.0,0,0.0
932,"39.958623913421086,-75.19680735466228",249372,3.5448717948717947,True,0.0,0.005701266172132091,20672.0,0,0.0
933,"39.95196146219298,-75.15817939831162",428783,3.470917225950783,False,0.0,0.011553924828635483,54848.0,4,9.328728051252032e-06
934,"40.02091577960895,-75.15114322176977",135146,3.25,False,0.0,0.00440845956129352,5888.0,2,1.4798810175661877e-05
935,"40.02179674961675,-75.13872131408411",157590,,False,1080.2323043771455,0.0033217978680872336,4512.0,0,0.0
936,"39.95416210888939,-75.17660319610877",214766,3.8076923076923075,False,0.0,0.007251528002350609,21312.0,3,1.3968691506104318e-05
937,"39.94215569075873,-75.16114457513962",166161,4.021428571428571,False,1857.771312255151,0.002333952030787594,21184.0,3,1.805477819704985e-05
938,"39.94029818119616,-75.16108724739627",176790,3.8615384615384616,False,2628.049909575339,0.0005177301264953939,27872.0,2,1.131285706205102e-05
939,"39.94266554681811,-75.16854158237466",144992,4.0227272727272725,False,0.0,0.0007233280154471346,20608.0,0,0.0
940,"39.939523021149625,-75.16876789272808",124769,3.642857142857143,False,906.123788207382,0.0011790731868522215,6512.0,0,0.0
941,"39.94300458338196,-75.17334553201725",122231,4.09375,False,0.0,0.0,12480.0,2,1.6362461241419936e-05
942,"39.94019284076583,-75.17533360929806",138246,3.8125,False,1885.3961241850202,0.0005962550769882304,4928.0,2,1.4466964686139202e-05
943,"39.94294718641153,-75.18645170328581",498140,3.8823529411764706,False,2381.7419482603386,0.000253868691848653,6624.0,7,1.4052274460994901e-05
944,"40.05811155555682,-75.16889110147596",243942,2.3333333333333335,False,553.04416492965,0.0031601178961780424,31808.0,0,0.0
945,"40.02837010959292,-75.1248061057492",260201,4.0,False,0.0,0.003433816662065879,9728.0,1,3.843182770243004e-06
946,"40.0334795741515,-75.0655954041637",217603,3.2,False,631.026079375474,0.003682728966299024,14368.0,2,9.191049755747852e-06
947,"40.02788313958308,-75.05658224557594",90658,4.3,False,0.0,0.005585995369398684,13408.0,3,3.309139844249818e-05
948,"39.9234602725062,-75.22420489406055",93204,4.0,True,0.0,0.009564647424544786,9520.0,5,5.364576627612549e-05
949,"39.923855900932914,-75.220483945594",225527,,True,0.0,0.00980914808735665,10720.0,4,1.7736235572680877e-05
950,"39.9238478710839,-75.2296671996005",99711,3.5,True,0.0,0.007385616860696349,9136.0,5,5.014491881537644e-05
951,"39.92168692048671,-75.2275629551563",87695,,True,0.0,0.006481855435183576,39700.0,1,1.1403158674952962e-05
952,"39.93257947757133,-75.2185381824704",133619,4.0,True,553.881338732534,0.007127728298335812,6272.0,1,7.483965603694086e-06
953,"39.9315388,-75.2191775",151756,,True,0.0,0.00901342290760195,8096.0,6,3.953715174358839e-05
954,"39.92993733223428,-75.21799874976793",418977,4.5,True,0.0,0.008221235287296434,,0,0.0
955,"39.93335148403248,-75.22257634737119",163987,3.0,True,526.313111313498,0.0015323123944412786,6048.0,2,1.2196088714349307e-05
956,"39.93781435549825,-75.21985995677235",71399,3.5,True,0.0,0.004213041504154408,7200.0,0,0.0
957,"39.936727758606295,-75.22201047963321",63686,,True,0.0,0.004501094157955112,4800.0,0,0.0
958,"39.93504176149891,-75.22381053851501",58803,,True,0.0,0.0027979531866847277,7168.0,3,5.101780521401969e-05
959,"39.93637654003663,-75.22754458191638",68847,,True,1013.0373487671111,0.0004425994555475873,6464.0,4,5.809984458291574e-05
960,"39.938684806822415,-75.22932673002339",89947,,True,495.467213375531,0.001823439223090416,6528.0,3,3.335297452944512e-05
961,"39.93787309308585,-75.22542001429152",85135,3.0,True,493.169812840892,0.002694004558810702,5906.0,5,5.873025195278088e-05
962,"39.9396582304332,-75.22287541883126",99274,4.0,True,0.0,0.004221215726358897,6576.0,2,2.0146261861111672e-05
963,"39.94067268622578,-75.22659412726327",89337,,True,493.169812840892,0.003943188225741544,7744.0,6,6.71614224789281e-05
964,"39.94289742250224,-75.2254656679584",81753,1.5,True,0.0,0.005479220631558671,6368.0,4,4.892786809046763e-05
965,"39.94239039041147,-75.22863325982843",74643,,False,0.0,0.005390643001434167,7920.0,1,1.3397103546213308e-05
966,"39.94036126214665,-75.23138784670857",80081,,False,0.0,0.004401929621972929,7744.0,0,0.0
967,"39.94533120211248,-75.23633698900966",148358,2.0,False,1654.371902713559,0.001527922133816332,8784.0,1,6.74045214953019e-06
968,"39.94640165592544,-75.2312779372764",113269,3.0,False,0.0,0.0019420488923624923,9952.0,1,8.828540907044293e-06
969,"39.94434071938398,-75.2324889033654",52648,4.5,False,0.0,0.00408182606379402,6960.0,0,0.0
970,"39.94464513581576,-75.22892947562256",52512,,False,0.0,0.005938952648233895,3804.0,1,1.9043266301035955e-05
971,"39.94301104690222,-75.23131438124972",43369,,False,0.0,0.005855047200301654,6912.0,0,0.0
972,"39.94519924487317,-75.22196213233015",94261,4.5,True,0.0,0.0023354329480342953,8160.0,1,1.0608841408429785e-05
973,"40.039372243304776,-75.21796267695696",253102,,False,522.103029937572,0.007382206317147752,24800.0,0,0.0
974,"40.04218419686229,-75.22197477081933",372281,2.9545454545454546,False,0.0,0.007377752097946145,27392.0,2,5.3722859882723e-06
975,"40.048378343543085,-75.22355075109435",496684,,False,0.0,0.012966453298671427,28816.0,2,4.026705108278101e-06
976,"40.0469436032845,-75.22953722609518",437509,3.5833333333333335,False,0.0,0.009468028951084792,28544.0,1,2.2856672662733795e-06
977,"40.061285539398135,-75.2322461893469",464230,3.875,False,5116.792612539738,0.023993652881557952,14016.0,0,0.0
978,"40.07320572317163,-75.23287055325261",1898398,4.0,False,2341.455286217153,0.024538082573527648,30624.0,1,5.267599312683642e-07
979,"40.0766692701432,-75.2023618289042",276963,3.8867924528301887,False,1094.444868192345,0.02571376834875892,41200.0,1,3.6105905843018744e-06
980,"40.071615270481686,-75.20692495073567",373318,4.065217391304348,False,0.0,0.025197203365366332,50144.0,0,0.0
981,"40.05973058113237,-75.19836357589823",784035,3.3333333333333335,False,298.257048682051,0.010834769711523841,19360.0,0,0.0
982,"40.05651070503375,-75.19164810264031",155486,3.7333333333333334,False,920.027165681651,0.0060737949853117545,19969.0,0,0.0
983,"40.04780335045788,-75.19463956312327",187093,4.2,False,3342.614218661857,0.013134371086695882,46144.0,0,0.0
984,"40.04153057148061,-75.19177307115702",268998,4.0,False,2487.552552169882,0.016246702630463235,49008.0,3,1.1152499275087547e-05
985,"40.04731897232419,-75.1903869122439",194451,4.25,False,0.0,0.009246054122451084,33120.0,1,5.142683760947488e-06
986,"40.04406341303374,-75.18791676190592",209448,2.5,False,0.0,0.010566422527869048,17600.0,0,0.0
987,"40.036057839693605,-75.1795682511612",125519,3.1,False,0.0,0.018099504059938924,20334.835,1,7.966921342585585e-06
988,"40.03673419093133,-75.1841356217307",186572,3.0,False,0.0,0.01767329534947923,30080.0,1,5.3598610724010036e-06
989,"40.06219634998215,-75.05452117528954",214971,3.735294117647059,False,554.336351976271,0.018517589367535663,23920.0,0,0.0
990,"40.06314930679623,-75.06167862235769",215934,,False,0.0,0.012408403459863113,25472.0,2,9.262089342113794e-06
991,"40.06904431850596,-75.05622371967158",115518,,False,0.0,0.019984805037974437,21952.0,1,8.656659568205821e-06
992,"40.06792620656771,-75.05443843682745",125025,,False,702.020103421331,0.02101544575950865,22944.0,0,0.0
993,"40.06549569115752,-75.0515968728583",231733,3.388888888888889,False,0.0,0.022075425296291834,25680.0,2,8.630622311021737e-06
994,"40.06994938013378,-75.04916587351804",448492,3.375,False,558.559421991492,0.01729410837406954,24000.0,2,4.459388350293873e-06
995,"40.07387824000152,-75.05153145495292",232214,1.0,False,0.0,0.02600728719358585,22272.0,0,0.0
996,"40.07258206429703,-75.04765461728941",293428,4.0,False,0.0,0.027656655303459253,21920.0,1,3.4079910574314653e-06
997,"40.06414631432872,-75.06841846223175",435731,2.0,False,1669.903258630066,0.0061267480908077715,22848.0,0,0.0
998,"40.05846692759674,-75.0729956295084",216175,3.3333333333333335,False,0.0,0.0004991576643458247,24928.0,0,0.0
999,"40.064424287128375,-75.07684095939173",438468,3.3823529411764706,False,8824.238578274977,0.00657454889541216,25600.0,1,2.2806681445396245e-06
1000,"40.061612523603046,-75.07770115631473",185801,4.0,False,4574.339551627024,0.0035996961754061166,21952.0,1,5.382102356822622e-06
1001,"40.06003571273338,-75.07577097781017",124045,3.8333333333333335,False,4682.271742930817,0.001352409218126871,21600.0,0,0.0
1002,"40.0699519255754,-75.0901798550294",646395,3.0,False,0.0,0.003126358344854777,26368.0,2,3.0940833391347396e-06
1003,"40.06628839738188,-75.08502805909642",298231,4.0,False,3192.187374716117,0.0025999526880063433,24592.0,2,6.706210957278083e-06
1004,"40.06758103410889,-75.08164246883253",196530,3.8333333333333335,False,1483.5937853154269,0.002630229138047089,26288.0,1,5.088281687274208e-06
1005,"40.06912739863703,-75.07302951374626",240686,,False,0.0,0.007181958679302794,22496.0,1,4.1547908893745375e-06
1006,"40.06905567712411,-75.07733463263946",199770,3.6666666666666665,False,657.883041619226,0.005050734133557466,23808.0,1,5.00575662011313e-06
1007,"40.07507721349878,-75.08588470356631",287921,3.6538461538461537,False,3074.873010389178,0.0005660309833214874,70000.0,0,0.0
1008,"40.07853187913593,-75.08274248358656",242493,3.1818181818181817,False,1560.510601135945,0.002628243425385056,28384.0,1,4.123830378608867e-06
1009,"39.93810704543328,-75.1825455421481",162005,4.25,False,4686.112053968899,0.005628583009190687,2592.0,11,6.789913891546558e-05
1010,"39.93758984620108,-75.17882425540098",90240,3.5416666666666665,False,1861.057100438824,0.002096553504740874,6400.0,1,1.1081560283687944e-05
1011,"39.938203903661126,-75.18656864300617",127363,4.615384615384615,False,2094.532610618325,0.005258630835844703,2368.0,2,1.5703147695955653e-05
1012,"39.93995800726103,-75.19786924247948",665039,3.1363636363636362,False,2281.496188306944,0.0,2560.0,12,1.8044054559206303e-05
1013,"39.937495000431966,-75.15934567641638",129277,4.065934065934066,False,3317.021649678375,0.003464466590015328,17008.0,2,1.5470656033169086e-05
1014,"39.93800172651168,-75.16397819648635",180469,3.789473684210526,False,0.0,0.0,21072.0,2,1.1082235730236217e-05
1015,"39.93685166997134,-75.17194373876842",98601,3.7222222222222223,False,447.759834047646,0.0010608860694972693,4400.0,4,4.056753988296265e-05
1016,"39.93441571492642,-75.16259494026808",141434,3.7674418604651163,False,2295.198878047756,0.003998436572379028,10688.0,2,1.4140871360493234e-05
1017,"39.93407886272531,-75.17676937791992",120702,3.9166666666666665,False,0.0,0.0031461223293908435,1920.0,10,8.284866862189524e-05
1018,"39.93484461746796,-75.18631247504857",140111,4.5,False,1814.432989596743,0.0016635168907897073,2752.0,1,7.137198364154135e-06
1019,"39.93217696236135,-75.16434281164314",207341,4.093023255813954,False,449.215747087805,0.005490242088094228,12848.0,2,9.64594556792916e-06
1020,"39.92812398725251,-75.16705410009841",111112,4.1824324324324325,False,580.28193888755,0.009194389631130805,12768.0,4,3.5999712002303984e-05
1021,"40.00120177185799,-75.1414113201374",160132,2.0,False,0.0,0.0034476053710737254,1856.0,1,6.24484800039967e-06
1022,"39.91965273017279,-75.24200448473422",366095,4.5,False,5347.263964472591,0.007723984748955848,17600.0,5,1.3657657165489832e-05
1023,"39.92415658559594,-75.24300183304221",430760,2.1666666666666665,True,9123.045187788739,0.01172491267503664,8960.0,4,9.285913269570063e-06
1024,"39.91956645544335,-75.23496065102916",298138,3.4,True,2695.614883048251,0.001531695547832992,11264.0,5,1.6770757166144538e-05
1025,"39.943223286787074,-75.22010922332723",69247,,True,0.0,0.0007896481863349583,9536.0,3,4.3323176455297705e-05
1026,"39.94258579013671,-75.22257614560921",69302,,True,0.0,0.0029941728786092477,6304.0,1,1.442959799139996e-05
1027,"39.94110053008445,-75.21518218415389",97312,,True,0.0,0.0008324401709836409,6048.0,3,3.082867477803354e-05
1028,"39.94162588162013,-75.2117586582381",210495,3.9375,True,545.253923299172,0.002164495535683665,9664.0,2,9.501413335233617e-06
1029,"39.94373175510531,-75.21011719518631",72901,3.9545454545454546,True,596.468915718058,0.005192022949933033,5728.0,0,0.0
1030,"39.93793670359016,-75.21530379013329",132739,2.5,True,0.0,0.003270327788764995,6032.0,2,1.5067161874053593e-05
1031,"39.94821616829995,-75.20866364788925",158918,3.5,True,0.0,0.0078040541010993515,673377.0,0,0.0
1032,"39.94455752484307,-75.20786973611762",163342,,True,198.453866119811,0.006754308486365522,3811.0,4,2.4488496528755618e-05
1033,"39.945152198275466,-75.21638780243127",67071,,True,0.0,0.0011397345808747236,26640.0,0,0.0
1034,"39.945452385145806,-75.21331408444928",96620,3.8333333333333335,True,0.0,0.0017245820087666431,17984.0,2,2.0699648105982198e-05
1035,"39.94780680232638,-75.21404435155188",88393,3.5416666666666665,True,0.0,0.004751602958847541,30240.0,0,0.0
1036,"39.94718628988662,-75.2179755135449",102113,3.925,True,0.0,0.0025877787173945793,32064.0,1,9.793072380597964e-06
1037,"39.94638417098441,-75.2203451105328",73207,4.076923076923077,False,0.0,0.002303261060201563,12224.0,2,2.7319791823186308e-05
1038,"39.94970265063627,-75.21627291141493",112518,4.033333333333333,False,0.0,0.0059257769196195825,27168.0,1,8.887466894185819e-06
1039,"39.95166549173295,-75.2205556313712",87128,2.0,False,1131.501329286549,0.00779126451357168,18592.0,1,1.1477366632999724e-05
1040,"39.94933994870142,-75.22117299877644",90223,4.083333333333333,False,1993.153893325623,0.006043638926948975,25856.0,2,2.216729658734469e-05
1041,"39.95142960269936,-75.21553866214514",88081,,False,0.0,0.008184610866186368,25344.0,0,0.0
1042,"39.95175818726179,-75.2245721242993",118033,3.7,False,1412.2306990311781,0.00847987168072515,14624.0,1,8.472206925181941e-06
1043,"39.94901383853304,-75.22522875465603",93339,4.205882352941177,False,1326.2181608230972,0.007751561089641432,10080.0,6,6.428181146144699e-05
1044,"39.94887746074427,-75.22919044172843",78536,,False,0.0,0.003913122816602254,8144.0,2,2.5466028318223488e-05
1045,"39.95122429092294,-75.23274350087557",124564,2.0,False,0.0,0.001387960061916842,8352.0,3,2.4084005009473042e-05
1046,"39.95247502883189,-75.23666265030108",59549,,False,0.0,0.0029063038152328984,8736.0,1,1.6792893247577624e-05
1047,"39.948522548769205,-75.23355508143558",95611,2.0,False,0.0,0.0,8688.0,3,3.137714279737687e-05
1048,"39.95095320574714,-75.2369864260072",57450,,False,0.0,0.0014026588964175589,8176.0,2,3.4812880765883375e-05
1049,"39.94944795646828,-75.23730272905573",58375,,False,0.0,0.00031796709660678805,8000.0,2,3.4261241970021415e-05
1050,"39.95350364000545,-75.232267313369",62374,,False,0.0,0.004489543835057692,7264.0,2,3.206464231891493e-05
1051,"39.95401330218963,-75.23634731866801",58589,,False,0.0,0.00448924722192924,9088.0,4,6.827220126644933e-05
1052,"40.03969884529515,-75.18105261787865",228705,3.642857142857143,False,0.0,0.013591984045252602,29472.0,4,1.748977941015719e-05
1053,"40.04006261680627,-75.18614001251828",137208,2.25,False,0.0,0.014608389904513443,20151.02,2,1.4576409538802402e-05
1054,"40.043279663341856,-75.1830314728619",103626,4.75,False,0.0,0.010899562713063925,12096.0,2,1.930017563159825e-05
1055,"40.033189586058576,-75.1881223893282",279357,3.0,False,1114.57913459537,0.019211020920002847,,0,0.0
1056,"40.03509202298671,-75.18629513562176",206680,,False,0.0,0.018596765959708862,27200.0,1,4.838397522740468e-06
1057,"40.02723579593097,-75.1753402119997",56589,,False,0.0,0.02202380267635784,11200.0,3,5.3013836611355566e-05
1058,"40.025357787597954,-75.17850959863011",161992,,False,0.0,0.02112139734115196,5248.0,1,6.173144352807546e-06
1059,"40.02831636219398,-75.18262683532605",146457,3.0,False,0.0,0.024883451922535455,30464.0,0,0.0
1060,"40.026171918309615,-75.16947202405728",135524,3.0,False,0.0,0.01868325880936122,7920.0,3,2.2136300581446827e-05
1061,"40.03072528758663,-75.17007515948272",158955,2.75,False,1412.017526711189,0.015376606941698817,10048.0,0,0.0
1062,"40.02802588164855,-75.17262068732187",116971,,False,0.0,0.019359296523966712,18208.0,1,8.549127561532345e-06
1063,"40.024104878247805,-75.1753881180951",93231,,False,0.0,0.019868932855061038,11072.0,0,0.0
1064,"40.02221026371204,-75.17288531124385",273790,3.625,False,0.0,0.016744964707684492,16608.0,3,1.0957303042477812e-05
1065,"40.019688375609626,-75.16855451321649",220766,,False,0.0,0.016055268247014885,13088.0,6,2.717809807669659e-05
1066,"40.021786321956206,-75.16706915839966",91248,,False,0.0,0.020161630486714585,10560.0,3,3.287743293003682e-05
1067,"40.07216216089553,-75.16550478525693",131323,,False,0.0,0.016301873676601717,17504.0,2,1.522962466590011e-05
1068,"40.02459943495391,-75.16201632452366",141011,3.25,False,0.0,0.01577636579898122,12256.0,3,2.1274935997900873e-05
1069,"40.022818731862806,-75.16515303144745",114907,,False,0.0,0.01945043370760833,6080.0,2,1.7405380002958916e-05
1070,"40.03370489250578,-75.16591243650704",149761,3.6666666666666665,False,0.0,0.009056847146353313,6961.0,6,4.006383504383651e-05
1071,"40.03651410780627,-75.1611222747513",283190,,False,0.0,0.0020507592891798494,8264.39,3,1.0593594406582154e-05
1072,"40.03094203962055,-75.16393224395091",100918,1.5,False,189.229664688794,0.012292690325387982,4624.0,3,2.9727105174498107e-05
1073,"40.03514207251765,-75.16964396241913",219982,3.7857142857142856,False,0.0,0.010327141328327587,9984.0,6,2.7274958860270386e-05
1074,"40.0750163466696,-75.07705714541179",195309,3.7,False,0.0,0.0028009425112377855,22384.0,1,5.1200917520441965e-06
1075,"40.07276011009324,-75.0805705490707",253384,2.0,False,1428.471262664752,0.0,25040.0,0,0.0
1076,"40.08081568592832,-75.07993567504695",167779,4.5,False,1442.991732078023,0.0056861393655870335,23840.0,0,0.0
1077,"40.0779190235963,-75.07483352115236",186381,,False,0.0,0.005787605238977614,28432.0,1,5.365353764600469e-06
1078,"40.088838464877725,-75.05218377948484",615287,,False,0.0,0.016801594271814355,24608.0,1,1.6252578065195592e-06
1079,"40.08464874907956,-75.04905573340693",562854,3.761904761904762,False,0.0,0.015428788874113994,29120.0,0,0.0
1080,"40.0958559720189,-75.05405781557086",1089745,,False,0.0,0.014309588594674823,26528.0,1,9.176458712818137e-07
1081,"40.080422201432526,-75.03430067144527",460849,3.314814814814815,False,2219.7306555881023,0.015405014136557068,24442.0,2,4.339816295576208e-06
1082,"40.07226206167298,-75.02459710207407",1853669,3.0813953488372094,False,294.30271467152,0.019604327630755116,25600.0,4,2.1578825561629394e-06
1083,"40.100149737894405,-74.97333220199845",192954,,False,0.0,0.031314396997319076,23744.0,1,5.182582377146885e-06
1084,"40.06573136078595,-75.03274790274186",473790,3.1666666666666665,False,1963.130706160799,0.01543236792548294,22176.0,2,4.221279469807298e-06
1085,"40.07014856892636,-75.03602678474033",323704,3.125,False,953.767875543609,0.02405657616718951,22176.0,0,0.0
1086,"40.1075433480864,-74.9709699128937",1775917,3.25,False,7017.98852493581,0.03367215077265913,23232.0,3,1.689268135841934e-06
1087,"40.06006024703832,-75.03086375607198",350696,3.9,False,3169.959511698189,0.015440999693831682,24032.0,1,2.851472500399206e-06
1088,"40.06505758486408,-75.00481322902274",385594,3.7333333333333334,False,0.0,0.008158502426316761,22816.0,4,1.037360539842425e-05
1089,"39.92690970807834,-75.23166899761803",168696,3.0,True,0.0,0.005735794446693694,9136.0,1,5.92782282923128e-06
1090,"39.94037216604484,-75.23723691184138",358545,,True,6473.841542427959,0.004456839736006437,8160.0,1,2.7890501889581504e-06
1091,"39.92748867327204,-75.22302111509468",261353,4.75,True,2043.174506208934,0.007073319758443597,10624.0,3,1.1478728003887462e-05
1092,"39.93542928435443,-75.21934467415493",111172,3.5,True,0.0,0.0052983360008177095,6498.0,5,4.497535350627856e-05
1093,"39.94085234699568,-75.21815106830248",162483,4.3076923076923075,True,0.0,0.0,5760.0,5,3.077245004092736e-05
1094,"39.94632390267984,-75.22585637456213",154391,3.2,False,0.0,0.005291961954326768,7424.0,1,6.477061486744694e-06
1095,"39.95185561829079,-75.22851375861308",140563,3.5833333333333335,False,0.0,0.004631189729581646,7488.0,2,1.4228495407753107e-05
1096,"39.94827387095515,-75.24660931522298",174952,,False,0.0,0.008058871370623904,16816.0,2,1.1431706982486625e-05
1097,"39.95987645274992,-75.24119836926485",160814,3.5833333333333335,False,1117.5578447649968,0.00497267240255274,7360.0,4,2.4873456291118933e-05
1098,"39.95971880966247,-75.23409392908273",132849,2.8,False,584.737064437893,0.005665291610107052,7392.0,3,2.2582029221145812e-05
1099,"39.95595859441488,-75.23347856383519",80067,4.5,False,0.0,0.006040589607692016,8128.0,3,3.746862003072427e-05
1100,"39.95922884956136,-75.22807413984059",131477,3.625,False,0.0,0.006912745837418149,8944.0,1,7.605893045931988e-06
1101,"39.96363024734394,-75.22647611595619",117310,2.5,False,560.77471925174,0.006202629040753633,6336.0,2,1.7048844940755265e-05
1102,"39.96027086445248,-75.18874301669973",157264,3.85,True,0.0,0.009644938191283831,13920.0,0,0.0
1103,"39.96379970020922,-75.19214051112438",86670,3.6666666666666665,True,0.0,0.005892160408663815,13024.0,0,0.0
1104,"39.9598532373213,-75.20063663213114",105440,3.7142857142857144,True,0.0,0.004144670326103203,9504.0,2,1.896813353566009e-05
1105,"39.960863047247976,-75.2043773882812",155224,2.5,False,0.0,0.0037320146878424363,4576.0,6,3.865381642014121e-05
1106,"39.96261963351873,-75.22984656679456",130863,,False,0.0,0.004368456978406,5376.0,1,7.64157936162246e-06
1107,"39.966924239974176,-75.23169935695881",195088,2.0,False,0.0,0.0,6128.0,4,2.0503567620766013e-05
1108,"39.9509605,-75.2501145",249039,,False,1141.73058710929,0.004973115576099557,8880.0,1,4.015435333421673e-06
1109,"39.95055328401403,-75.24622329747683",88628,,False,0.0,0.006511337040292077,10816.0,2,2.2566231890598907e-05
1110,"39.95113106107545,-75.24105895855325",82449,,False,0.0,0.004324366402088889,10208.0,3,3.638612960739366e-05
1111,"39.94916294437183,-75.24127669864491",67338,,False,0.0,0.004289442592905861,10176.0,4,5.940182363598562e-05
1112,"39.947096467846464,-75.24184197396512",92021,5.0,False,0.0,0.004552110810685201,9376.0,6,6.52025081231458e-05
1113,"39.94528549163203,-75.24454696826845",77907,3.5,False,0.0,0.007346923779504165,9328.0,3,3.850745119180561e-05
1114,"39.960252641479954,-75.24663170886312",209352,3.75,False,0.0,0.0,7728.0,4,1.9106576483625664e-05
1115,"39.99709933842919,-75.13656719494531",79860,,False,1624.4475294473,0.0067657302655837435,1312.0,0,0.0
1116,"39.99426294278404,-75.13877320908011",82374,2.5,False,1172.970030003443,0.006279542509325447,1536.0,0,0.0
1117,"39.99396223228117,-75.13650613297885",117890,3.75,False,1141.755326008787,0.003866635841725644,2048.0,0,0.0
1118,"39.95796921020068,-75.24568613387957",113924,,False,560.275208267424,0.0008524293931783026,6976.0,2,1.755556335802816e-05
1119,"39.95481839195582,-75.24706158808337",187281,,False,0.0,0.0008427919546253901,9728.0,2,1.0679139902072287e-05
1120,"39.9578883672385,-75.23365265432653",64807,3.0,False,0.0,0.007985162674818568,12736.0,3,4.6291295693366454e-05
1121,"39.959155125360766,-75.23806144296606",118412,5.0,False,559.166359655114,0.005666296419981274,8384.0,2,1.6890180049319325e-05
1122,"39.95542557241056,-75.23706197362588",61062,3.6666666666666665,False,0.0,0.006038460177012562,8608.0,2,3.2753594707019093e-05
1123,"39.95714158166237,-75.23672421561845",44568,,False,0.0,0.007331560189560539,6112.0,3,6.731287022078621e-05
1124,"39.95861479748748,-75.22313737048475",87489,3.0714285714285716,False,0.0,0.00822870088393806,5440.0,1,1.143000834390609e-05
1125,"39.956525384312414,-75.2235773877171",73202,3.1666666666666665,False,641.490352882383,0.01033023622694399,9472.0,5,6.830414469550012e-05
1126,"39.95741720156894,-75.22845835972898",77549,2.8,False,0.0,0.008826727417311086,8960.0,2,2.579014558537183e-05
1127,"39.954433385849846,-75.22401321855023",87690,3.5,False,1121.47237488777,0.010203440643266861,13120.0,2,2.2807617744326606e-05
1128,"39.955854200312224,-75.228783003735",102682,3.375,False,0.0,0.007484100637130988,9568.0,3,2.9216415730118228e-05
1129,"39.95443277341615,-75.22907924024187",61356,4.0,False,0.0,0.0064410954493766,9600.0,8,0.0001303865962579047
1130,"40.0390135498085,-75.17440974170073",238404,3.4642857142857144,False,0.0,0.01294197088568409,13920.0,8,3.355648395161155e-05
1131,"40.042095995453465,-75.16144332926",286807,3.1666666666666665,False,0.0,0.0020073605661949595,8096.0,1,3.486665248756132e-06
1132,"40.04242760726783,-75.16533883492991",113266,2.25,False,0.0,0.006225885932449264,7552.0,2,1.7657549485282434e-05
